id,UMAP1,UMAP2,umap_input,umap_neighbors,umap_min_dist,umap_spread,umap_repulsion_strength,random_state,source,pdb_id,gene_name,mapped_class,mapped_superclass,mhc_bound_state
4k7f,7.4102707,3.075254,precomputed,8,0.8,1.0,1.0,42,pdb,4K7F,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-L
6d78,2.2556007,0.12718135,precomputed,8,0.8,1.0,1.0,42,pdb,6D78,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-BL
2bvq,3.0054216,15.017927,precomputed,8,0.8,1.0,1.0,42,pdb,2BVQ,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
9bl9,10.471192,8.051861,precomputed,8,0.8,1.0,1.0,42,pdb,9BL9,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-BL
8tnj,3.8082707,8.567229,precomputed,8,0.8,1.0,1.0,42,pdb,8TNJ,HLA-B_SC,HLA Class Ia SC,Classical MHC-I SC,MHC-bound-BL
7t0l,7.927456,18.343283,precomputed,8,0.8,1.0,1.0,42,pdb,7T0L,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
4jqx,6.240847,13.586303,precomputed,8,0.8,1.0,1.0,42,pdb,4JQX,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
3kpr,6.5428615,13.051811,precomputed,8,0.8,1.0,1.0,42,pdb,3KPR,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-BL
5mer,2.1707673,1.2699742,precomputed,8,0.8,1.0,1.0,42,pdb,5MER,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-L
7sqp,5.4855275,1.9807397,precomputed,8,0.8,1.0,1.0,42,pdb,7SQP,HLA-A_SC,HLA Class Ia SC,Classical MHC-I SC,MHC-bound-L
7ssh,5.2896514,2.0941896,precomputed,8,0.8,1.0,1.0,42,pdb,7SSH,HLA-A_SC,HLA Class Ia SC,Classical MHC-I SC,MHC-bound-L
2bss,8.3059635,17.786388,precomputed,8,0.8,1.0,1.0,42,pdb,2BSS,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
9j4t,2.7490914,7.8528504,precomputed,8,0.8,1.0,1.0,42,pdb,9J4T,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-BL
9bl4,10.000627,11.727962,precomputed,8,0.8,1.0,1.0,42,pdb,9BL4,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-BL
3l3d,6.935951,13.969697,precomputed,8,0.8,1.0,1.0,42,pdb,3L3D,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
3vfm,-1.9108621,13.720025,precomputed,8,0.8,1.0,1.0,42,pdb,3VFM,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
2nw3,-0.15841606,14.177278,precomputed,8,0.8,1.0,1.0,42,pdb,2NW3,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
6vb3,-0.1996376,12.144441,precomputed,8,0.8,1.0,1.0,42,pdb,6VB3,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
9c6x,5.809086,13.627776,precomputed,8,0.8,1.0,1.0,42,pdb,9C6X,HLA-B_SC,HLA Class Ia SC,Classical MHC-I SC,MHC-bound-L
3qdg,2.9691472,0.15029322,precomputed,8,0.8,1.0,1.0,42,pdb,3QDG,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-BL
5d2l,7.935177,2.613262,precomputed,8,0.8,1.0,1.0,42,pdb,5D2L,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-BL
7x1b,4.0426974,11.567798,precomputed,8,0.8,1.0,1.0,42,pdb,7X1B,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
9nmv,1.937532,0.6439345,precomputed,8,0.8,1.0,1.0,42,pdb,9NMV,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-BL
9nw6,14.454791,22.22382,precomputed,8,0.8,1.0,1.0,42,pdb,9NW6,HLA-E,HLA Class Ib,Non-classical MHC-I,MHC-bound-BL
3qeq,4.7874193,2.4176145,precomputed,8,0.8,1.0,1.0,42,pdb,3QEQ,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-BL
6pyw,7.701101,16.447163,precomputed,8,0.8,1.0,1.0,42,pdb,6PYW,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
3dxa,7.2604065,12.386895,precomputed,8,0.8,1.0,1.0,42,pdb,3DXA,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-BL
2bst,7.429443,17.575594,precomputed,8,0.8,1.0,1.0,42,pdb,2BST,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
5ib5,6.5575895,17.420008,precomputed,8,0.8,1.0,1.0,42,pdb,5IB5,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
8rj5,10.893945,6.2779384,precomputed,8,0.8,1.0,1.0,42,pdb,8RJ5,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-BL
4qrt,-3.241858,9.606726,precomputed,8,0.8,1.0,1.0,42,pdb,4QRT,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
9wbd,2.8214457,8.009172,precomputed,8,0.8,1.0,1.0,42,pdb,9WBD,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-BL
2p5w,3.773289,4.9869647,precomputed,8,0.8,1.0,1.0,42,pdb,2P5W,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-BL
8fjb,6.0572333,1.7516447,precomputed,8,0.8,1.0,1.0,42,pdb,8FJB,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-BL
8gvg,9.249267,4.4015355,precomputed,8,0.8,1.0,1.0,42,pdb,8GVG,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-BL
3o3d,5.8970404,3.220545,precomputed,8,0.8,1.0,1.0,42,pdb,3O3D,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-L
9wvf,10.349286,2.1511629,precomputed,8,0.8,1.0,1.0,42,pdb,9WVF,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-L
9cwz,1.4982991,4.842772,precomputed,8,0.8,1.0,1.0,42,pdb,9CWZ,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-L
7cir,8.21146,17.480953,precomputed,8,0.8,1.0,1.0,42,pdb,7CIR,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
6eqb,3.4254482,3.2174137,precomputed,8,0.8,1.0,1.0,42,pdb,6EQB,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-BL
4gkn,2.634515,1.0330486,precomputed,8,0.8,1.0,1.0,42,pdb,4GKN,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-L
6y2b,6.2622786,16.303774,precomputed,8,0.8,1.0,1.0,42,pdb,6Y2B,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
9cx2,1.4685105,4.2853746,precomputed,8,0.8,1.0,1.0,42,pdb,9CX2,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-L
9nmx,1.7497575,0.5728212,precomputed,8,0.8,1.0,1.0,42,pdb,9NMX,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-BL
3mv8,0.8815575,16.628994,precomputed,8,0.8,1.0,1.0,42,pdb,3MV8,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-BL
3wuw,10.505847,11.326729,precomputed,8,0.8,1.0,1.0,42,pdb,3WUW,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-BL
5b39,10.42919,11.091768,precomputed,8,0.8,1.0,1.0,42,pdb,5B39,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-BL
3upr,3.8939972,15.193833,precomputed,8,0.8,1.0,1.0,42,pdb,3UPR,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
2c7u,7.298257,4.352666,precomputed,8,0.8,1.0,1.0,42,pdb,2C7U,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-L
1ktl,13.150212,22.52401,precomputed,8,0.8,1.0,1.0,42,pdb,1KTL,HLA-E,HLA Class Ib,Non-classical MHC-I,MHC-bound-L
2x4u,8.541839,3.5206697,precomputed,8,0.8,1.0,1.0,42,pdb,2X4U,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-L
9nfc,9.27808,2.8029134,precomputed,8,0.8,1.0,1.0,42,pdb,9NFC,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-BL
3skm,-3.635061,9.821045,precomputed,8,0.8,1.0,1.0,42,pdb,3SKM,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
8rcv,4.395163,10.4928665,precomputed,8,0.8,1.0,1.0,42,pdb,8RCV,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
6y29,6.9478946,16.380941,precomputed,8,0.8,1.0,1.0,42,pdb,6Y29,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
4eup,3.8619301,2.9958699,precomputed,8,0.8,1.0,1.0,42,pdb,4EUP,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-BL
3lv3,8.5811205,17.748102,precomputed,8,0.8,1.0,1.0,42,pdb,3LV3,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
9d95,6.026782,12.198888,precomputed,8,0.8,1.0,1.0,42,pdb,9D95,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-BL
7re7,5.513077,3.963422,precomputed,8,0.8,1.0,1.0,42,pdb,7RE7,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-BL
2axf,0.09458304,14.3389845,precomputed,8,0.8,1.0,1.0,42,pdb,2AXF,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
3bp7,7.376741,16.989532,precomputed,8,0.8,1.0,1.0,42,pdb,3BP7,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
2vlr,2.386733,1.6573623,precomputed,8,0.8,1.0,1.0,42,pdb,2VLR,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-BL
3kpn,7.426701,13.642991,precomputed,8,0.8,1.0,1.0,42,pdb,3KPN,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
8vra,9.8893175,3.5968153,precomputed,8,0.8,1.0,1.0,42,pdb,8VRA,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-BL
1tmc,10.461195,3.6221771,precomputed,8,0.8,1.0,1.0,42,pdb,1TMC,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-L
6vqd,7.8098016,16.95672,precomputed,8,0.8,1.0,1.0,42,pdb,6VQD,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
1m05,-4.292481,9.934718,precomputed,8,0.8,1.0,1.0,42,pdb,1M05,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
3qdj,2.4850016,0.23584747,precomputed,8,0.8,1.0,1.0,42,pdb,3QDJ,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-BL
5wmr,-3.4328938,9.457898,precomputed,8,0.8,1.0,1.0,42,pdb,5WMR,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
8k4v,9.811961,2.5302012,precomputed,8,0.8,1.0,1.0,42,pdb,8K4V,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-L
5deg,6.143703,16.576063,precomputed,8,0.8,1.0,1.0,42,pdb,5DEG,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
5ib1,6.526115,18.524,precomputed,8,0.8,1.0,1.0,42,pdb,5IB1,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
4g9d,8.21115,17.968884,precomputed,8,0.8,1.0,1.0,42,pdb,4G9D,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
9pbh,8.291438,18.521587,precomputed,8,0.8,1.0,1.0,42,pdb,9PBH,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-BL
1kpr,13.49708,22.169807,precomputed,8,0.8,1.0,1.0,42,pdb,1KPR,HLA-E,HLA Class Ib,Non-classical MHC-I,MHC-bound-L
4g9f,8.642681,18.00881,precomputed,8,0.8,1.0,1.0,42,pdb,4G9F,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-BL
3bp4,7.1210117,17.429438,precomputed,8,0.8,1.0,1.0,42,pdb,3BP4,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
8hn4,7.560781,3.7992449,precomputed,8,0.8,1.0,1.0,42,pdb,8HN4,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-L
7dyn,8.137959,17.540861,precomputed,8,0.8,1.0,1.0,42,pdb,7DYN,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
3bo8,9.947281,3.0950975,precomputed,8,0.8,1.0,1.0,42,pdb,3BO8,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-L
6y28,6.2747145,16.435366,precomputed,8,0.8,1.0,1.0,42,pdb,6Y28,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
6y27,6.845842,16.510578,precomputed,8,0.8,1.0,1.0,42,pdb,6Y27,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
9xmr,9.385673,5.251034,precomputed,8,0.8,1.0,1.0,42,pdb,9XMR,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-L
8rro,9.120699,2.895729,precomputed,8,0.8,1.0,1.0,42,pdb,8RRO,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-BL
9fe1,7.6656184,2.8065407,precomputed,8,0.8,1.0,1.0,42,pdb,9FE1,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-BL
7cis,7.9706817,18.227215,precomputed,8,0.8,1.0,1.0,42,pdb,7CIS,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
9wve,10.35645,2.0267384,precomputed,8,0.8,1.0,1.0,42,pdb,9WVE,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-L
9c6w,5.6382575,13.513871,precomputed,8,0.8,1.0,1.0,42,pdb,9C6W,HLA-B_SC,HLA Class Ia SC,Classical MHC-I SC,MHC-bound-L
1hsa,3.481554,15.562799,precomputed,8,0.8,1.0,1.0,42,pdb,1HSA,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
5d2n,6.614896,3.0887558,precomputed,8,0.8,1.0,1.0,42,pdb,5D2N,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-BL
6ei2,6.5349975,0.6462331,precomputed,8,0.8,1.0,1.0,42,pdb,6EI2,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-L
8esb,5.6238866,1.4257725,precomputed,8,0.8,1.0,1.0,42,pdb,8ESB,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-L
4g8i,8.437776,18.364864,precomputed,8,0.8,1.0,1.0,42,pdb,4G8I,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
6vpz,8.179944,17.714153,precomputed,8,0.8,1.0,1.0,42,pdb,6VPZ,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
2a83,5.678757,18.008196,precomputed,8,0.8,1.0,1.0,42,pdb,2A83,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
9wj6,2.52162,10.477919,precomputed,8,0.8,1.0,1.0,42,pdb,9WJ6,HLA-C,HLA Class Ia,Classical MHC-I,MHC-bound-BL
8t7r,9.170448,1.8660375,precomputed,8,0.8,1.0,1.0,42,pdb,8T7R,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-BL
1uxw,6.247977,17.62567,precomputed,8,0.8,1.0,1.0,42,pdb,1UXW,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
8yiv,10.215334,2.728735,precomputed,8,0.8,1.0,1.0,42,pdb,8YIV,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-BL
3czf,5.8088527,17.766705,precomputed,8,0.8,1.0,1.0,42,pdb,3CZF,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
5vge,1.5440048,12.767158,precomputed,8,0.8,1.0,1.0,42,pdb,5VGE,HLA-C,HLA Class Ia,Classical MHC-I,MHC-bound-L
5ib4,6.142705,17.958452,precomputed,8,0.8,1.0,1.0,42,pdb,5IB4,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
9l48,1.9415472,11.942718,precomputed,8,0.8,1.0,1.0,42,pdb,9L48,HLA-C,HLA Class Ia,Classical MHC-I,MHC-bound-L
2bsr,6.4875555,16.93432,precomputed,8,0.8,1.0,1.0,42,pdb,2BSR,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
8vr9,9.971147,2.8247507,precomputed,8,0.8,1.0,1.0,42,pdb,8VR9,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-BL
9nds,5.667799,2.7734325,precomputed,8,0.8,1.0,1.0,42,pdb,9NDS,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-BL
8t6m,7.1845737,2.4488797,precomputed,8,0.8,1.0,1.0,42,pdb,8T6M,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-BL
3b6s,7.1191125,16.67387,precomputed,8,0.8,1.0,1.0,42,pdb,3B6S,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
1of2,5.739733,18.427822,precomputed,8,0.8,1.0,1.0,42,pdb,1OF2,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
7ciq,7.7837443,17.452852,precomputed,8,0.8,1.0,1.0,42,pdb,7CIQ,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
9nnf,5.446441,5.157867,precomputed,8,0.8,1.0,1.0,42,pdb,9NNF,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-BL
1ogt,5.6922226,18.483315,precomputed,8,0.8,1.0,1.0,42,pdb,1OGT,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
8v50,-0.14486519,16.374542,precomputed,8,0.8,1.0,1.0,42,pdb,8V50,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-BL
6uon,2.217187,10.460922,precomputed,8,0.8,1.0,1.0,42,pdb,6UON,HLA-C,HLA Class Ia,Classical MHC-I,MHC-bound-BL
8yj2,10.298366,3.0416183,precomputed,8,0.8,1.0,1.0,42,pdb,8YJ2,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-BL
5ib2,6.2964883,18.344725,precomputed,8,0.8,1.0,1.0,42,pdb,5IB2,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
8tq5,5.834611,12.607153,precomputed,8,0.8,1.0,1.0,42,pdb,8TQ5,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
9yw4,8.237986,2.7314696,precomputed,8,0.8,1.0,1.0,42,pdb,9YW4,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-BL
9zcl,1.134999,5.016415,precomputed,8,0.8,1.0,1.0,42,pdb,9ZCL,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-BL
9c6v,5.3932405,13.870845,precomputed,8,0.8,1.0,1.0,42,pdb,9C6V,HLA-B_SC,HLA Class Ia SC,Classical MHC-I SC,MHC-bound-L
7n2q,7.4342375,18.86785,precomputed,8,0.8,1.0,1.0,42,pdb,7N2Q,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-BL
6y2a,6.5955324,15.907646,precomputed,8,0.8,1.0,1.0,42,pdb,6Y2A,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
8gvi,9.44609,4.440192,precomputed,8,0.8,1.0,1.0,42,pdb,8GVI,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-BL
3cii,13.108919,23.38264,precomputed,8,0.8,1.0,1.0,42,pdb,3CII,HLA-E,HLA Class Ib,Non-classical MHC-I,MHC-bound-BL
1jge,7.983694,17.202839,precomputed,8,0.8,1.0,1.0,42,pdb,1JGE,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
4u1k,1.4999765,8.262959,precomputed,8,0.8,1.0,1.0,42,pdb,4U1K,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
6apn,6.114673,2.060461,precomputed,8,0.8,1.0,1.0,42,pdb,6APN,HLA-A_SC,HLA Class Ia SC,Classical MHC-I SC,MHC-bound-L
9k2t,1.464119,11.405755,precomputed,8,0.8,1.0,1.0,42,pdb,9K2T,HLA-C,HLA Class Ia,Classical MHC-I,MHC-bound-L
9d97,10.101052,11.104217,precomputed,8,0.8,1.0,1.0,42,pdb,9D97,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-BL
7qpd,4.8729954,4.314059,precomputed,8,0.8,1.0,1.0,42,pdb,7QPD,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-B
9qqf,6.241702,-1.006423,precomputed,8,0.8,1.0,1.0,42,pdb,9QQF,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-BL
9d73,5.2407417,13.163712,precomputed,8,0.8,1.0,1.0,42,pdb,9D73,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-BL
1uxs,5.98727,18.15881,precomputed,8,0.8,1.0,1.0,42,pdb,1UXS,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
9j4s,2.287283,8.095331,precomputed,8,0.8,1.0,1.0,42,pdb,9J4S,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
9l4i,2.066235,10.672789,precomputed,8,0.8,1.0,1.0,42,pdb,9L4I,HLA-C,HLA Class Ia,Classical MHC-I,MHC-bound-BL
9ytf,8.851131,1.6713084,precomputed,8,0.8,1.0,1.0,42,pdb,9YTF,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-BL
9l4g,2.3956387,10.698799,precomputed,8,0.8,1.0,1.0,42,pdb,9L4G,HLA-C,HLA Class Ia,Classical MHC-I,MHC-bound-L
9l4a,1.1724659,12.06272,precomputed,8,0.8,1.0,1.0,42,pdb,9L4A,HLA-C,HLA Class Ia,Classical MHC-I,MHC-bound-L
9d96,9.826391,11.449072,precomputed,8,0.8,1.0,1.0,42,pdb,9D96,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-BL
9d74,5.1257906,12.653113,precomputed,8,0.8,1.0,1.0,42,pdb,9D74,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-BL
7duu,1.694703,11.135564,precomputed,8,0.8,1.0,1.0,42,pdb,7DUU,HLA-C,HLA Class Ia,Classical MHC-I,MHC-bound-BL
9hlj,0.98159236,12.529459,precomputed,8,0.8,1.0,1.0,42,pdb,9HLJ,HLA-C,HLA Class Ia,Classical MHC-I,MHC-bound-BL
8tmu,1.0633476,9.409391,precomputed,8,0.8,1.0,1.0,42,pdb,8TMU,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-BL
9l4h,2.2314703,10.825335,precomputed,8,0.8,1.0,1.0,42,pdb,9L4H,HLA-C,HLA Class Ia,Classical MHC-I,MHC-bound-BL
1efx,2.3294814,12.736716,precomputed,8,0.8,1.0,1.0,42,pdb,1EFX,HLA-C,HLA Class Ia,Classical MHC-I,MHC-bound-BL
5ib3,5.8782253,18.09274,precomputed,8,0.8,1.0,1.0,42,pdb,5IB3,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
9f13,2.478897,11.596844,precomputed,8,0.8,1.0,1.0,42,pdb,9F13,HLA-C,HLA Class Ia,Classical MHC-I,MHC-bound-BL
9l49,2.5552633,12.045882,precomputed,8,0.8,1.0,1.0,42,pdb,9L49,HLA-C,HLA Class Ia,Classical MHC-I,MHC-bound-L
8esa,5.759448,1.5293525,precomputed,8,0.8,1.0,1.0,42,pdb,8ESA,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-L
2hla,8.229793,1.2601165,precomputed,8,0.8,1.0,1.0,42,pdb,2HLA,HLA-A,HLA Class Ia,Classical MHC-I,MHC-unbound
8vrb,10.42216,2.9575765,precomputed,8,0.8,1.0,1.0,42,pdb,8VRB,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-BL
1im9,1.5252899,9.715946,precomputed,8,0.8,1.0,1.0,42,pdb,1IM9,HLA-C,HLA Class Ia,Classical MHC-I,MHC-bound-BL
9l47,1.811236,11.891902,precomputed,8,0.8,1.0,1.0,42,pdb,9L47,HLA-C,HLA Class Ia,Classical MHC-I,MHC-bound-L
9mef,-1.5221198,10.348272,precomputed,8,0.8,1.0,1.0,42,pdb,9MEF,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
9nyn,-2.915346,9.745789,precomputed,8,0.8,1.0,1.0,42,pdb,9NYN,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
9k2s,2.3118205,11.449694,precomputed,8,0.8,1.0,1.0,42,pdb,9K2S,HLA-C,HLA Class Ia,Classical MHC-I,MHC-bound-BL
1qqd,1.7356836,10.549473,precomputed,8,0.8,1.0,1.0,42,pdb,1QQD,HLA-C,HLA Class Ia,Classical MHC-I,MHC-bound-L
9qqe,7.3954625,5.450699,precomputed,8,0.8,1.0,1.0,42,pdb,9QQE,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-BL
9meg,-2.1691282,9.929344,precomputed,8,0.8,1.0,1.0,42,pdb,9MEG,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
9rxm,10.2588005,5.097853,precomputed,8,0.8,1.0,1.0,42,pdb,9RXM,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-BL
9k2u,1.7530442,11.425984,precomputed,8,0.8,1.0,1.0,42,pdb,9K2U,HLA-C,HLA Class Ia,Classical MHC-I,MHC-bound-L
9k2r,2.0662856,12.35223,precomputed,8,0.8,1.0,1.0,42,pdb,9K2R,HLA-C,HLA Class Ia,Classical MHC-I,MHC-bound-BL
5e6i,4.1443214,2.4594169,precomputed,8,0.8,1.0,1.0,42,pdb,5E6I,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-BL
9rwi,3.4911535,9.3652115,precomputed,8,0.8,1.0,1.0,42,pdb,9RWI,HLA-G,HLA Class Ib,Non-classical MHC-I,MHC-bound-L
9c96,6.636088,7.3390336,precomputed,8,0.8,1.0,1.0,42,pdb,9C96,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-BL
9rup,3.5156565,7.1121464,precomputed,8,0.8,1.0,1.0,42,pdb,9RUP,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-BL
9ru5,8.503073,5.00818,precomputed,8,0.8,1.0,1.0,42,pdb,9RU5,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-BL
9nkh,-2.022507,10.044256,precomputed,8,0.8,1.0,1.0,42,pdb,9NKH,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
6pui,17.666723,8.598687,precomputed,8,0.8,1.0,1.0,42,pdb,6PUI,MR1,MR1,MHC-I like,MHC-bound-BL
9c3e,6.2695413,2.0733113,precomputed,8,0.8,1.0,1.0,42,pdb,9C3E,HLA-A_SC,HLA Class Ia SC,Classical MHC-I SC,MHC-bound-BL
6xqp,14.9481735,10.798352,precomputed,8,0.8,1.0,1.0,42,pdb,6XQP,MR1,MR1,MHC-I like,MHC-bound-BL
7zt8,15.823232,14.382057,precomputed,8,0.8,1.0,1.0,42,pdb,7ZT8,MR1,MR1,MHC-I like,MHC-bound-BL
5u1r,17.529348,11.405923,precomputed,8,0.8,1.0,1.0,42,pdb,5U1R,MR1,MR1,MHC-I like,MHC-bound-BL
9ek6,17.377583,11.814664,precomputed,8,0.8,1.0,1.0,42,pdb,9EK6,MR1,MR1,MHC-I like,MHC-bound-BL
9btx,17.306114,11.549262,precomputed,8,0.8,1.0,1.0,42,pdb,9BTX,MR1,MR1,MHC-I like,MHC-bound-BL
5u72,17.150219,11.400446,precomputed,8,0.8,1.0,1.0,42,pdb,5U72,MR1,MR1,MHC-I like,MHC-bound-B
